site_id,date,depth_in
380,6/28/2015,0
380,6/29/2015,0
380,6/30/2015,0
380,7/1/2015,0
380,7/2/2015,0
380,7/3/2015,0
380,7/4/2015,0
380,7/5/2015,0
380,7/6/2015,0
380,7/7/2015,0
380,7/8/2015,0
380,7/9/2015,0
380,7/10/2015,0
380,7/11/2015,0
380,7/12/2015,0
380,7/13/2015,0
380,7/14/2015,0
380,7/15/2015,0
380,7/16/2015,0
380,7/17/2015,0
380,7/18/2015,0
380,7/19/2015,0
380,7/20/2015,0
380,7/21/2015,0
380,7/22/2015,0
380,7/23/2015,0
380,7/24/2015,0
380,7/25/2015,0
380,7/26/2015,0
380,7/27/2015,0
380,7/28/2015,0
380,7/29/2015,0
380,7/30/2015,0
380,7/31/2015,0
380,8/1/2015,0
380,8/2/2015,0
380,8/3/2015,0
380,8/4/2015,0
380,8/5/2015,0
380,8/6/2015,0
380,8/7/2015,0
380,8/8/2015,0
380,8/9/2015,0
380,8/10/2015,0
380,8/11/2015,0
380,8/12/2015,0
380,8/13/2015,0
380,8/14/2015,0
380,8/15/2015,0
380,8/16/2015,0
380,8/17/2015,0
380,8/18/2015,0
380,8/19/2015,0
380,8/20/2015,0
380,8/21/2015,0
380,8/22/2015,0
380,8/23/2015,0
380,8/24/2015,0
380,8/25/2015,0
380,8/26/2015,0
380,8/27/2015,0
380,8/28/2015,0
380,8/29/2015,0
380,8/30/2015,0
380,8/31/2015,0
380,9/1/2015,0
380,9/2/2015,0
380,9/3/2015,0
380,9/4/2015,0
380,9/5/2015,0
380,9/6/2015,0
380,9/7/2015,0
380,9/8/2015,0
380,9/9/2015,0
380,9/10/2015,0
380,9/11/2015,0
380,9/12/2015,0
380,9/13/2015,0
380,9/14/2015,0
380,9/15/2015,0
380,9/16/2015,0
380,9/17/2015,0
380,9/18/2015,0
380,9/19/2015,0
380,9/20/2015,0
380,9/21/2015,0
380,9/22/2015,0
380,9/23/2015,0
380,9/24/2015,0
380,9/25/2015,0
380,9/26/2015,0
380,9/27/2015,0
380,9/28/2015,0
380,9/29/2015,0
380,9/30/2015,0
380,9/30/2015,-99.9
380,10/1/2015,0
380,10/2/2015,0
380,10/3/2015,0
380,10/4/2015,0
380,10/5/2015,0
380,10/6/2015,0
380,10/7/2015,0
380,10/8/2015,0
380,10/9/2015,0
380,10/10/2015,0
380,10/11/2015,0
380,10/12/2015,0
380,10/13/2015,0
380,10/14/2015,0
380,10/15/2015,0
380,10/16/2015,0
380,10/17/2015,0
380,10/18/2015,0
380,10/19/2015,0
380,10/20/2015,0
380,10/21/2015,0
380,10/22/2015,0
380,10/23/2015,1
380,10/24/2015,3
380,10/25/2015,2
380,10/26/2015,1
380,10/27/2015,1
380,10/28/2015,1
380,10/29/2015,1
380,10/30/2015,1
380,10/31/2015,1
380,11/1/2015,1
380,11/2/2015,1
380,11/3/2015,1
380,11/4/2015,1
380,11/5/2015,4
380,11/6/2015,3
380,11/7/2015,7
380,11/8/2015,6
380,11/9/2015,6
380,11/10/2015,6
380,11/11/2015,11
380,11/12/2015,11
380,11/13/2015,9
380,11/14/2015,9
380,11/15/2015,9
380,11/16/2015,9
380,11/17/2015,14
380,11/18/2015,13
380,11/19/2015,13
380,11/20/2015,13
380,11/21/2015,13
380,11/22/2015,13
380,11/23/2015,12
380,11/24/2015,12
380,11/25/2015,12
380,11/26/2015,12
380,11/27/2015,12
380,11/28/2015,14
380,11/29/2015,14
380,11/30/2015,14
380,12/1/2015,15
380,12/2/2015,15
380,12/3/2015,14
380,12/4/2015,14
380,12/5/2015,14
380,12/6/2015,14
380,12/7/2015,14
380,12/8/2015,14
380,12/9/2015,14
380,12/10/2015,14
380,12/11/2015,13
380,12/12/2015,14
380,12/13/2015,18
380,12/14/2015,16
380,12/15/2015,18
380,12/16/2015,18
380,12/17/2015,18
380,12/18/2015,18
380,12/19/2015,17
380,12/20/2015,17
380,12/21/2015,19
380,12/22/2015,25
380,12/23/2015,36
380,12/24/2015,36
380,12/25/2015,36
380,12/26/2015,37
380,12/27/2015,35
380,12/28/2015,33
380,12/29/2015,31
380,12/30/2015,31
380,12/31/2015,32
380,1/1/2016,32
380,1/2/2016,31
380,1/3/2016,31
380,1/4/2016,30
380,1/5/2016,29
380,1/6/2016,29
380,1/7/2016,29
380,1/8/2016,29
380,1/9/2016,32
380,1/10/2016,31
380,1/11/2016,31
380,1/12/2016,31
380,1/13/2016,30
380,1/14/2016,30
380,1/15/2016,30
380,1/16/2016,32
380,1/17/2016,34
380,1/18/2016,33
380,1/19/2016,32
380,1/20/2016,31
380,1/21/2016,40
380,1/22/2016,39
380,1/23/2016,37
380,1/24/2016,36
380,1/25/2016,36
380,1/26/2016,36
380,1/27/2016,36
380,1/28/2016,35
380,1/29/2016,35
380,1/30/2016,34
380,1/31/2016,42
380,2/1/2016,53
380,2/2/2016,58
380,2/3/2016,55
380,2/4/2016,52
380,2/5/2016,50
380,2/6/2016,50
380,2/7/2016,48
380,2/8/2016,47
380,2/9/2016,46
380,2/10/2016,45
380,2/11/2016,44
380,2/12/2016,43
380,2/13/2016,43
380,2/14/2016,42
380,2/15/2016,43
380,2/16/2016,43
380,2/17/2016,42
380,2/18/2016,42
380,2/19/2016,42
380,2/20/2016,42
380,2/21/2016,42
380,2/22/2016,41
380,2/23/2016,42
380,2/24/2016,42
380,2/25/2016,42
380,2/26/2016,41
380,2/27/2016,41
380,2/28/2016,40
380,2/29/2016,40
380,3/1/2016,40
380,3/2/2016,40
380,3/3/2016,40
380,3/4/2016,39
380,3/5/2016,38
380,3/6/2016,38
380,3/7/2016,40
380,3/8/2016,45
380,3/9/2016,45
380,3/10/2016,44
380,3/11/2016,43
380,3/12/2016,42
380,3/13/2016,40
380,3/14/2016,40
380,3/15/2016,42
380,3/16/2016,44
380,3/17/2016,50
380,3/18/2016,48
380,3/19/2016,47
380,3/20/2016,46
380,3/21/2016,45
380,3/22/2016,43
380,3/23/2016,42
380,3/24/2016,45
380,3/25/2016,42
380,3/26/2016,47
380,3/27/2016,49
380,3/28/2016,47
380,3/29/2016,45
380,3/30/2016,45
380,3/31/2016,46
380,4/1/2016,47
380,4/2/2016,44
380,4/3/2016,45
380,4/4/2016,43
380,4/5/2016,42
380,4/6/2016,42
380,4/7/2016,40
380,4/8/2016,38
380,4/9/2016,38
380,4/10/2016,39
380,4/11/2016,37
380,4/12/2016,35
380,4/13/2016,34
380,4/14/2016,31
380,4/15/2016,30
380,4/16/2016,35
380,4/17/2016,36
380,4/18/2016,37
380,4/19/2016,37
380,4/20/2016,35
380,4/21/2016,34
380,4/22/2016,32
380,4/23/2016,31
380,4/24/2016,30
380,4/25/2016,30
380,4/26/2016,32
380,4/27/2016,32
380,4/28/2016,30
380,4/29/2016,31
380,4/30/2016,39
380,5/1/2016,36
380,5/2/2016,34
380,5/3/2016,31
380,5/4/2016,30
380,5/5/2016,27
380,5/6/2016,24
380,5/7/2016,24
380,5/8/2016,23
380,5/9/2016,23
380,5/10/2016,23
380,5/11/2016,25
380,5/12/2016,24
380,5/13/2016,22
380,5/14/2016,18
380,5/15/2016,16
380,5/16/2016,15
380,5/17/2016,15
380,5/18/2016,16
380,5/19/2016,15
380,5/20/2016,13
380,5/21/2016,11
380,5/22/2016,7
380,5/23/2016,5
380,5/24/2016,3
380,5/25/2016,2
380,5/26/2016,0
380,5/27/2016,0
380,5/28/2016,0
380,5/29/2016,0
380,5/30/2016,0
380,5/31/2016,0
380,6/1/2016,0
380,6/2/2016,0
380,6/3/2016,0
380,6/4/2016,0
380,6/5/2016,0
380,6/6/2016,0
380,6/7/2016,0
380,6/8/2016,0
380,6/9/2016,0
380,6/10/2016,0
380,6/11/2016,0
380,6/12/2016,0
380,6/13/2016,0
380,6/14/2016,0
380,6/15/2016,0
380,6/16/2016,0
380,6/17/2016,0
380,6/18/2016,0
380,6/19/2016,0
380,6/20/2016,0
380,6/21/2016,0
380,6/22/2016,0
380,6/23/2016,0
380,6/24/2016,0
380,6/25/2016,0
380,6/26/2016,0
380,6/27/2016,0
380,6/28/2016,0
380,6/29/2016,0
380,6/30/2016,0
380,7/1/2016,0
380,7/2/2016,0
380,7/3/2016,0
380,7/4/2016,0
380,7/5/2016,0
380,7/6/2016,0
380,7/7/2016,0
380,7/8/2016,0
380,7/9/2016,0
380,7/10/2016,0
380,7/11/2016,0
380,7/12/2016,0
380,7/13/2016,0
380,7/14/2016,0
380,7/15/2016,0
380,7/16/2016,0
380,7/17/2016,0
380,7/18/2016,0
380,7/19/2016,0
380,7/20/2016,0
380,7/21/2016,0
380,7/22/2016,0
380,7/23/2016,0
380,7/24/2016,0
380,7/25/2016,0
380,7/26/2016,0
380,7/27/2016,0
380,7/28/2016,0
380,7/29/2016,0
380,7/30/2016,0
380,7/31/2016,0
380,8/1/2016,0
380,8/2/2016,0
380,8/3/2016,0
380,8/4/2016,0
380,8/5/2016,0
380,8/6/2016,0
380,8/7/2016,0
380,8/8/2016,0
380,8/9/2016,0
380,8/10/2016,0
380,8/11/2016,0
380,8/12/2016,0
380,8/13/2016,0
380,8/14/2016,0
380,8/15/2016,0
380,8/16/2016,0
380,8/17/2016,0
380,8/18/2016,0
380,8/19/2016,0
380,8/20/2016,0
380,8/21/2016,0
380,8/22/2016,0
380,8/23/2016,0
380,8/24/2016,0
380,8/25/2016,0
380,8/26/2016,0
380,8/27/2016,0
380,8/28/2016,0
380,8/29/2016,0
380,8/30/2016,0
380,8/31/2016,0
380,9/1/2016,0
380,9/2/2016,0
380,9/3/2016,0
380,9/4/2016,0
380,9/5/2016,0
380,9/6/2016,0
380,9/7/2016,0
380,9/8/2016,0
380,9/9/2016,0
380,9/10/2016,0
380,9/11/2016,0
380,9/12/2016,0
380,9/13/2016,0
380,9/14/2016,0
380,9/15/2016,0
380,9/16/2016,0
380,9/17/2016,0
380,9/18/2016,0
380,9/19/2016,0
380,9/20/2016,0
380,9/21/2016,0
380,9/22/2016,0
380,9/23/2016,0
380,9/24/2016,0
380,9/25/2016,0
380,9/26/2016,0
380,9/27/2016,0
380,9/28/2016,0
380,9/29/2016,0
380,9/30/2016,0
380,9/30/2016,-99.9
380,10/1/2016,0
380,10/2/2016,0
380,10/3/2016,0
380,10/4/2016,0
380,10/5/2016,0
380,10/6/2016,0
380,10/7/2016,0
380,10/8/2016,0
380,10/9/2016,0
380,10/10/2016,0
380,10/11/2016,0
380,10/12/2016,0
380,10/13/2016,0
380,10/14/2016,0
380,10/15/2016,0
380,10/16/2016,0
380,10/17/2016,0
380,10/18/2016,0
380,10/19/2016,0
380,10/20/2016,0
380,10/21/2016,0
380,10/22/2016,0
380,10/23/2016,0
380,10/24/2016,0
380,10/25/2016,0
380,10/26/2016,0
380,10/27/2016,0
380,10/28/2016,0
380,10/29/2016,0
380,10/30/2016,0
380,10/31/2016,0
380,11/1/2016,0
380,11/2/2016,0
380,11/3/2016,0
380,11/4/2016,0
380,11/5/2016,0
380,11/6/2016,0
380,11/7/2016,0
380,11/8/2016,0
380,11/9/2016,0
380,11/10/2016,0
380,11/11/2016,0
380,11/12/2016,0
380,11/13/2016,0
380,11/14/2016,0
380,11/15/2016,0
380,11/16/2016,0
380,11/17/2016,0
380,11/18/2016,1
380,11/19/2016,2
380,11/20/2016,1
380,11/21/2016,1
380,11/22/2016,3
380,11/23/2016,4
380,11/24/2016,4
380,11/25/2016,5
380,11/26/2016,5
380,11/27/2016,5
380,11/28/2016,10
380,11/29/2016,14
380,11/30/2016,12
380,12/1/2016,11
380,12/2/2016,11
380,12/3/2016,11
380,12/4/2016,11
380,12/5/2016,11
380,12/6/2016,11
380,12/7/2016,12
380,12/8/2016,13
380,12/9/2016,16
380,12/10/2016,16
380,12/11/2016,17
380,12/12/2016,20
380,12/13/2016,19
380,12/14/2016,17
380,12/15/2016,19
380,12/16/2016,21
380,12/17/2016,34
380,12/18/2016,34
380,12/19/2016,31
380,12/20/2016,30
380,12/21/2016,29
380,12/22/2016,27
380,12/23/2016,32
380,12/24/2016,34
380,12/25/2016,35
380,12/26/2016,36
380,12/27/2016,36
380,12/28/2016,34
380,12/29/2016,33
380,12/30/2016,32
380,12/31/2016,32
380,1/1/2017,31
380,1/2/2017,30
380,1/3/2017,32
380,1/4/2017,35
380,1/5/2017,47
380,1/6/2017,57
380,1/7/2017,52
380,1/8/2017,50
380,1/9/2017,56
380,1/10/2017,63
380,1/11/2017,64
380,1/12/2017,67
380,1/13/2017,67
380,1/14/2017,63
380,1/15/2017,63
380,1/16/2017,62
380,1/17/2017,61
380,1/18/2017,60
380,1/19/2017,58
380,1/20/2017,58
380,1/21/2017,61
380,1/22/2017,58
380,1/23/2017,62
380,1/24/2017,63
380,1/25/2017,63
380,1/26/2017,63
380,1/27/2017,62
380,1/28/2017,61
380,1/29/2017,59
380,1/30/2017,58
380,1/31/2017,57
380,2/1/2017,56
380,2/2/2017,55
380,2/3/2017,55
380,2/4/2017,55
380,2/5/2017,54
380,2/6/2017,54
380,2/7/2017,54
380,2/8/2017,63
380,2/9/2017,63
380,2/10/2017,61
380,2/11/2017,62
380,2/12/2017,65
380,2/13/2017,64
380,2/14/2017,62
380,2/15/2017,61
380,2/16/2017,61
380,2/17/2017,61
380,2/18/2017,60
380,2/19/2017,60
380,2/20/2017,62
380,2/21/2017,61
380,2/22/2017,60
380,2/23/2017,59
380,2/24/2017,62
380,2/25/2017,61
380,2/26/2017,62
380,2/27/2017,61
380,2/28/2017,67
380,3/1/2017,67
380,3/2/2017,66
380,3/3/2017,65
380,3/4/2017,64
380,3/5/2017,63
380,3/6/2017,62
380,3/7/2017,64
380,3/8/2017,63
380,3/9/2017,62
380,3/10/2017,61
380,3/11/2017,60
380,3/12/2017,59
380,3/13/2017,59
380,3/14/2017,58
380,3/15/2017,57
380,3/16/2017,56
380,3/17/2017,55
380,3/18/2017,55
380,3/19/2017,53
380,3/20/2017,52
380,3/21/2017,51
380,3/22/2017,50
380,3/23/2017,49
380,3/24/2017,48
380,3/25/2017,49
380,3/26/2017,46
380,3/27/2017,48
380,3/28/2017,47
380,3/29/2017,50
380,3/30/2017,48
380,3/31/2017,45
380,4/1/2017,51
380,4/2/2017,48
380,4/3/2017,48
380,4/4/2017,48
380,4/5/2017,48
380,4/6/2017,48
380,4/7/2017,46
380,4/8/2017,45
380,4/9/2017,44
380,4/10/2017,44
380,4/11/2017,43
380,4/12/2017,42
380,4/13/2017,40
380,4/14/2017,39
380,4/15/2017,37
380,4/16/2017,35
380,4/17/2017,34
380,4/18/2017,32
380,4/19/2017,30
380,4/20/2017,29
380,4/21/2017,31
380,4/22/2017,31
380,4/23/2017,28
380,4/24/2017,26
380,4/25/2017,26
380,4/26/2017,28
380,4/27/2017,30
380,4/28/2017,35
380,4/29/2017,33
380,4/30/2017,33
380,5/1/2017,30
380,5/2/2017,28
380,5/3/2017,28
380,5/4/2017,27
380,5/5/2017,25
380,5/6/2017,23
380,5/7/2017,22
380,5/8/2017,20
380,5/9/2017,19
380,5/10/2017,19
380,5/11/2017,18
380,5/12/2017,15
380,5/13/2017,16
380,5/14/2017,13
380,5/15/2017,11
380,5/16/2017,10
380,5/17/2017,9
380,5/18/2017,14
380,5/19/2017,15
380,5/20/2017,13
380,5/21/2017,11
380,5/22/2017,10
380,5/23/2017,9
380,5/24/2017,7
380,5/25/2017,4
380,5/26/2017,2
380,5/27/2017,1
380,5/28/2017,0
380,5/29/2017,0
380,5/30/2017,0
380,5/31/2017,0
380,6/1/2017,0
380,6/2/2017,0
380,6/3/2017,0
380,6/4/2017,0
380,6/5/2017,0
380,6/6/2017,0
380,6/7/2017,0
380,6/8/2017,0
380,6/9/2017,0
380,6/10/2017,0
380,6/11/2017,0
380,6/12/2017,0
380,6/13/2017,0
380,6/14/2017,0
380,6/15/2017,0
380,6/16/2017,0
380,6/17/2017,0
380,6/18/2017,0
380,6/19/2017,0
380,6/20/2017,0
380,6/21/2017,0
380,6/22/2017,0
380,6/23/2017,0
380,6/24/2017,0
380,6/25/2017,0
380,6/26/2017,0
380,6/27/2017,0
380,6/28/2017,0
380,6/29/2017,0
380,6/30/2017,0
380,7/1/2017,0
380,7/2/2017,0
380,7/3/2017,0
380,7/4/2017,0
380,7/5/2017,0
380,7/6/2017,0
380,7/7/2017,0
380,7/8/2017,0
380,7/9/2017,0
380,7/10/2017,0
380,7/11/2017,0
380,7/12/2017,0
380,7/13/2017,0
380,7/14/2017,0
380,7/15/2017,0
380,7/16/2017,0
380,7/17/2017,0
380,7/18/2017,0
380,7/19/2017,0
380,7/20/2017,0
380,7/21/2017,0
380,7/22/2017,0
380,7/23/2017,0
380,7/24/2017,0
380,7/25/2017,0
380,7/26/2017,0
380,7/27/2017,0
380,7/28/2017,0
380,7/29/2017,0
380,7/30/2017,0
380,7/31/2017,0
380,8/1/2017,0
380,8/2/2017,0
380,8/3/2017,0
380,8/4/2017,0
380,8/5/2017,0
380,8/6/2017,0
380,8/7/2017,0
380,8/8/2017,0
380,8/9/2017,0
380,8/10/2017,0
380,8/11/2017,0
380,8/12/2017,0
380,8/13/2017,0
380,8/14/2017,0
380,8/15/2017,0
380,8/16/2017,0
380,8/17/2017,0
380,8/18/2017,0
380,8/19/2017,0
380,8/20/2017,0
380,8/21/2017,0
380,8/22/2017,0
380,8/23/2017,0
380,8/24/2017,0
380,8/25/2017,0
380,8/26/2017,0
380,8/27/2017,0
380,8/28/2017,0
380,8/29/2017,0
380,8/30/2017,0
380,8/31/2017,0
380,9/1/2017,0
380,9/2/2017,0
380,9/3/2017,0
380,9/4/2017,0
380,9/5/2017,0
380,9/6/2017,0
380,9/7/2017,0
380,9/8/2017,0
380,9/9/2017,0
380,9/10/2017,0
380,9/11/2017,0
380,9/12/2017,0
380,9/13/2017,0
380,9/14/2017,0
380,9/15/2017,0
380,9/16/2017,0
380,9/17/2017,0
380,9/18/2017,0
380,9/19/2017,0
380,9/20/2017,0
380,9/21/2017,0
380,9/22/2017,0
380,9/23/2017,0
380,9/24/2017,0
380,9/25/2017,0
380,9/26/2017,0
380,9/27/2017,0
380,9/28/2017,0
380,9/29/2017,0
380,9/30/2017,0
380,9/30/2017,-99.9
380,10/1/2017,0
380,10/2/2017,0
380,10/3/2017,0
380,10/4/2017,0
380,10/5/2017,0
380,10/6/2017,0
380,10/7/2017,0
380,10/8/2017,0
380,10/9/2017,0
380,10/10/2017,6
380,10/11/2017,4
380,10/12/2017,2
380,10/13/2017,1
380,10/14/2017,1
380,10/15/2017,1
380,10/16/2017,0
380,10/17/2017,0
380,10/18/2017,0
380,10/19/2017,0
380,10/20/2017,0
380,10/21/2017,2
380,10/22/2017,2
380,10/23/2017,1
380,10/24/2017,0
380,10/25/2017,0
380,10/26/2017,0
380,10/27/2017,0
380,10/28/2017,0
380,10/29/2017,0
380,10/30/2017,0
380,10/31/2017,1
380,11/1/2017,1
380,11/2/2017,1
380,11/3/2017,0
380,11/4/2017,0
380,11/5/2017,1
380,11/6/2017,1
380,11/7/2017,2
380,11/8/2017,3
380,11/9/2017,2
380,11/10/2017,2
380,11/11/2017,3
380,11/12/2017,3
380,11/13/2017,3
380,11/14/2017,2
380,11/15/2017,3
380,11/16/2017,2
380,11/17/2017,2
380,11/18/2017,10
380,11/19/2017,10
380,11/20/2017,9
380,11/21/2017,8
380,11/22/2017,9
380,11/23/2017,9
380,11/24/2017,8
380,11/25/2017,8
380,11/26/2017,7
380,11/27/2017,7
380,11/28/2017,7
380,11/29/2017,7
380,11/30/2017,7
380,12/1/2017,7
380,12/2/2017,7
380,12/3/2017,7
380,12/4/2017,7
380,12/5/2017,8
380,12/6/2017,8
380,12/7/2017,8
380,12/8/2017,8
380,12/9/2017,8
380,12/10/2017,8
380,12/11/2017,8
380,12/12/2017,8
380,12/13/2017,8
380,12/14/2017,8
380,12/15/2017,8
380,12/16/2017,8
380,12/17/2017,8
380,12/18/2017,8
380,12/19/2017,8
380,12/20/2017,8
380,12/21/2017,8
380,12/22/2017,11
380,12/23/2017,10
380,12/24/2017,14
380,12/25/2017,14
380,12/26/2017,20
380,12/27/2017,18
380,12/28/2017,17
380,12/29/2017,17
380,12/30/2017,15
380,12/31/2017,15
380,1/1/2018,15
380,1/2/2018,15
380,1/3/2018,15
380,1/4/2018,15
380,1/5/2018,14
380,1/6/2018,14
380,1/7/2018,18
380,1/8/2018,20
380,1/9/2018,21
380,1/10/2018,21
380,1/11/2018,26
380,1/12/2018,24
380,1/13/2018,24
380,1/14/2018,24
380,1/15/2018,23
380,1/16/2018,22
380,1/17/2018,22
380,1/18/2018,21
380,1/19/2018,21
380,1/20/2018,21
380,1/21/2018,23
380,1/22/2018,21
380,1/23/2018,22
380,1/24/2018,22
380,1/25/2018,22
380,1/26/2018,22
380,1/27/2018,23
380,1/28/2018,23
380,1/29/2018,22
380,1/30/2018,22
380,1/31/2018,22
380,2/1/2018,21
380,2/2/2018,20
380,2/3/2018,21
380,2/4/2018,19
380,2/5/2018,18
380,2/6/2018,23
380,2/7/2018,23
380,2/8/2018,25
380,2/9/2018,24
380,2/10/2018,24
380,2/11/2018,27
380,2/12/2018,27
380,2/13/2018,29
380,2/14/2018,30
380,2/15/2018,28
380,2/16/2018,32
380,2/17/2018,32
380,2/18/2018,31
380,2/19/2018,29
380,2/20/2018,31
380,2/21/2018,31
380,2/22/2018,30
380,2/23/2018,30
380,2/24/2018,31
380,2/25/2018,32
380,2/26/2018,32
380,2/27/2018,32
380,2/28/2018,31
380,3/1/2018,31
380,3/2/2018,31
380,3/3/2018,30
380,3/4/2018,29
380,3/5/2018,31
380,3/6/2018,31
380,3/7/2018,31
380,3/8/2018,30
380,3/9/2018,30
380,3/10/2018,30
380,3/11/2018,29
380,3/12/2018,29
380,3/13/2018,29
380,3/14/2018,29
380,3/15/2018,28
380,3/16/2018,29
380,3/17/2018,32
380,3/18/2018,31
380,3/19/2018,32
380,3/20/2018,30
380,3/21/2018,32
380,3/22/2018,30
380,3/23/2018,29
380,3/24/2018,34
380,3/25/2018,35
380,3/26/2018,34
380,3/27/2018,33
380,3/28/2018,33
380,3/29/2018,33
380,3/30/2018,32
380,3/31/2018,32
380,4/1/2018,30
380,4/2/2018,29
380,4/3/2018,30
380,4/4/2018,28
380,4/5/2018,27
380,4/6/2018,25
380,4/7/2018,31
380,4/8/2018,33
380,4/9/2018,33
380,4/10/2018,31
380,4/11/2018,29
380,4/12/2018,28
380,4/13/2018,26
380,4/14/2018,28
380,4/15/2018,27
380,4/16/2018,24
380,4/17/2018,24
380,4/18/2018,25
380,4/19/2018,22
380,4/20/2018,21
380,4/21/2018,24
380,4/22/2018,25
380,4/23/2018,22
380,4/24/2018,20
380,4/25/2018,19
380,4/26/2018,17
380,4/27/2018,15
380,4/28/2018,13
380,4/29/2018,11
380,4/30/2018,10
380,5/1/2018,8
380,5/2/2018,8
380,5/3/2018,8
380,5/4/2018,7
380,5/5/2018,5
380,5/6/2018,2
380,5/7/2018,0
380,5/8/2018,0
380,5/9/2018,0
380,5/10/2018,0
380,5/11/2018,0
380,5/12/2018,0
380,5/13/2018,0
380,5/14/2018,0
380,5/15/2018,0
380,5/16/2018,0
380,5/17/2018,0
380,5/18/2018,0
380,5/19/2018,0
380,5/20/2018,0
380,5/21/2018,0
380,5/22/2018,0
380,5/23/2018,0
380,5/24/2018,0
380,5/25/2018,0
380,5/26/2018,0
380,5/27/2018,0
380,5/28/2018,0
380,5/29/2018,0
380,5/30/2018,0
380,5/31/2018,0
380,6/1/2018,0
380,6/2/2018,0
380,6/3/2018,0
380,6/4/2018,0
380,6/5/2018,0
380,6/6/2018,0
380,6/7/2018,0
380,6/8/2018,0
380,6/9/2018,0
380,6/10/2018,0
380,6/11/2018,0
380,6/12/2018,0
380,6/13/2018,0
380,6/14/2018,0
380,6/15/2018,0
380,6/16/2018,0
380,6/17/2018,0
380,6/18/2018,0
380,6/19/2018,0
380,6/20/2018,0
380,6/21/2018,0
380,6/22/2018,0
380,6/23/2018,0
380,6/24/2018,0
380,6/25/2018,0
380,6/26/2018,0
380,6/27/2018,0
380,6/28/2018,0
380,6/29/2018,0
380,6/30/2018,0
380,7/1/2018,0
380,7/2/2018,0
380,7/3/2018,0
380,7/4/2018,0
380,7/5/2018,0
380,7/6/2018,0
380,7/7/2018,0
380,7/8/2018,0
380,7/9/2018,0
380,7/10/2018,0
380,7/11/2018,0
380,7/12/2018,0
380,7/13/2018,0
380,7/14/2018,0
380,7/15/2018,0
380,7/16/2018,0
380,7/17/2018,0
380,7/18/2018,0
380,7/19/2018,0
380,7/20/2018,0
380,7/21/2018,0
380,7/22/2018,0
380,7/23/2018,0
380,7/24/2018,0
380,7/25/2018,0
380,7/26/2018,0
380,7/27/2018,0
380,7/28/2018,0
380,7/29/2018,0
380,7/30/2018,0
380,7/31/2018,0
380,8/1/2018,0
380,8/2/2018,0
380,8/3/2018,0
380,8/4/2018,0
380,8/5/2018,0
380,8/6/2018,0
380,8/7/2018,0
380,8/8/2018,0
380,8/9/2018,0
380,8/10/2018,0
380,8/11/2018,0
380,8/12/2018,0
380,8/13/2018,0
380,8/14/2018,0
380,8/15/2018,0
380,8/16/2018,0
380,8/17/2018,0
380,8/18/2018,0
380,8/19/2018,0
380,8/20/2018,0
380,8/21/2018,0
380,8/22/2018,0
380,8/23/2018,0
380,8/24/2018,0
380,8/25/2018,0
380,8/26/2018,0
380,8/27/2018,0
380,8/28/2018,0
380,8/29/2018,0
380,8/30/2018,0
380,8/31/2018,0
380,9/1/2018,0
380,9/2/2018,0
380,9/3/2018,0
380,9/4/2018,0
380,9/5/2018,0
380,9/6/2018,0
380,9/7/2018,0
380,9/8/2018,0
380,9/9/2018,0
380,9/10/2018,0
380,9/11/2018,0
380,9/12/2018,0
380,9/13/2018,0
380,9/14/2018,0
380,9/15/2018,0
380,9/16/2018,0
380,9/17/2018,0
380,9/18/2018,0
380,9/19/2018,0
380,9/20/2018,0
380,9/21/2018,0
380,9/22/2018,0
380,9/23/2018,0
380,9/24/2018,0
380,9/25/2018,0
380,9/26/2018,0
380,9/27/2018,0
380,9/28/2018,0
380,9/29/2018,0
380,9/30/2018,0
380,9/30/2018,-99.9
380,10/1/2018,0
380,10/2/2018,0
380,10/3/2018,0
380,10/4/2018,0
380,10/5/2018,0
380,10/6/2018,0
380,10/7/2018,0
380,10/8/2018,0
380,10/9/2018,0
380,10/10/2018,0
380,10/11/2018,5
380,10/12/2018,8
380,10/13/2018,7
380,10/14/2018,6
380,10/15/2018,5
380,10/16/2018,7
380,10/17/2018,6
380,10/18/2018,5
380,10/19/2018,4
380,10/20/2018,4
380,10/21/2018,3
380,10/22/2018,3
380,10/23/2018,3
380,10/24/2018,2
380,10/25/2018,2
380,10/26/2018,1
380,10/27/2018,1
380,10/28/2018,1
380,10/29/2018,1
380,10/30/2018,0
380,10/31/2018,0
380,11/1/2018,0
380,11/2/2018,1
380,11/3/2018,3
380,11/4/2018,3
380,11/5/2018,9
380,11/6/2018,8
380,11/7/2018,7
380,11/8/2018,6
380,11/9/2018,6
380,11/10/2018,6
380,11/11/2018,6
380,11/12/2018,6
380,11/13/2018,6
380,11/14/2018,6
380,11/15/2018,6
380,11/16/2018,6
380,11/17/2018,6
380,11/18/2018,6
380,11/19/2018,6
380,11/20/2018,6
380,11/21/2018,6
380,11/22/2018,6
380,11/23/2018,11
380,11/24/2018,12
380,11/25/2018,20
380,11/26/2018,18
380,11/27/2018,16
380,11/28/2018,14
380,11/29/2018,15
380,11/30/2018,18
380,12/1/2018,19
380,12/2/2018,20
380,12/3/2018,19
380,12/4/2018,20
380,12/5/2018,19
380,12/6/2018,18
380,12/7/2018,21
380,12/8/2018,20
380,12/9/2018,20
380,12/10/2018,20
380,12/11/2018,19
380,12/12/2018,19
380,12/13/2018,21
380,12/14/2018,20
