siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO10,TD7502SW,"2007-08-14 16:40","2007-08-21 16:42",200708,4.730,10.300," ",.092," ",.011," ",.010," ",.014," ",.185," ",1.268," ",.054," ",.450,0,-9,1332.000,-9.990,19.619,"w ","            ",
CO10,TD7707SW,"2007-08-21 16:42","2007-08-28 16:40",200708,5.340,5.600," ",.159," ",.021," ",.027," ",.040," ",.267," ",.972," ",.074," ",.354,0,-9,531.500,-9.990,7.828,"w ","            ",
CO10,TD8511SW,"2007-08-28 16:40","2007-09-04 15:45",200709,5.180,6.300," ",.131," ",.016," ",.049," ",.053," ",.205," ",.953," ",.103," ",.408,0,-9,685.100,-9.990,10.091,"w ","            ",
CO10,TD8512SW,"2007-09-04 15:45","2007-09-11 15:38",200709,5.200,7.900," ",.224," ",.027," ",.032," ",.035," ",.376," ",1.174," ",.079," ",.874,0,-9,1169.800,-9.990,17.230,"w ","            ",
CO10,TD8532SW,"2007-09-11 15:38","2007-09-18 16:00",200709,5.300,5.300," ",.120," ",.014," ",.023," ",.037," ",.238," ",.658," ",.074," ",.455,0,-9,2364.500,34.798,34.798,"w ","            ",
CO10,TD8980SW,"2007-09-18 16:00","2007-09-25 15:15",200709,5.260,4.700," ",.079," ",.008," ",.022," ",.023," ",.132," ",.542," ",.045," ",.310,0,-9,593.500,10.922,10.922,"w ","            ",
CO10,TD9252SW,"2007-09-25 15:15","2007-10-02 15:45",200709,6.420,4.600," ",.519," ",.023," ",.016," ",.033," ",.049," ",.292," ",.037," ",.285,0,-9,1043.100,15.240,15.240,"w ","            ",
CO10,TD9586SW,"2007-10-02 15:45","2007-10-09 14:45",200710,5.550,5.500," ",.182," ",.020," ",.096," ",.171," ",.152," ",.765," ",.247," ",.371,0,-9,76.200,1.778,1.778,"w ","            ",
CO10,TD9848SW,"2007-10-09 14:45","2007-10-16 16:00",200710,5.220,2.800," ",.019," ",.002," ",.006," ",.009," ",.004," ",.265," ",.019," ",.043,0,-9,221.200,3.810,3.810,"w ","            ",
CO10,TE0124SW,"2007-10-16 16:00","2007-10-23 15:45",200710,5.650,2.600," ",.119," ",.016," ",.009," ",.011," ",.067," ",.308," ",.018," ",.162,0,-9,720.500,16.002,16.002,"w ","            ",
CO10,TE0373SW,"2007-10-23 15:45","2007-10-30 15:30",200710,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.100,.000,.000,"d ","            ",
CO10,TE0476SW,"2007-10-30 15:30","2007-11-06 16:00",200711,5.220,14.900," ",.866," ",.054," ",.064," ",.139," ",.541," ",3.313," ",.215," ",1.017,0,-9,36.900,.254,.254,wd,"            ",2008-08-15
CO10,TE0839SW,"2007-11-06 16:00","2007-11-13 16:00",200711,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.100,.000,.000,"d ","            ",
CO10,TE1126SW,"2007-11-13 16:00","2007-11-20 16:15",200711,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.200,.000,.000,"d ","            ",
CO10,TE1449SW,"2007-11-20 16:15","2007-11-27 16:15",200711,5.660,9.800," ",.487," ",.050," ",.041," ",.149," ",.338," ",2.237," ",.113," ",.460,0,-9,24.000,2.540,2.540,wd,"            ",
CO10,TE1669SW,"2007-11-27 16:15","2007-12-04 16:15",200712,5.400,2.100," ",.024," ",.002," ",.008," ",.010," ",.024," ",.134," ",.018," ",.060,0,-9,2083.300,-9.990,30.686,"w ","            ",
CO10,TE1942SW,"2007-12-04 16:15","2007-12-11 17:25",200712,5.280,3.000," ",.026," ",.002," ",.007," ",.011," ",.024," ",.240," ",.014," ",.111,0,-9,1831.500,-9.990,26.977,"w ","            ",
CO10,TE2094SW,"2007-12-11 17:25","2007-12-18 17:15",200712,5.100,4.800," ",.082," ",.009," ",.023," ",.053," ",.039," ",.499," ",.088," ",.139,0,-9,50.100,1.778,1.778,"w ","            ",
CO10,TE2414SW,"2007-12-18 17:15","2007-12-25 16:15",200712,5.240,3.600," ",.038," ",.003," ",.006," ",.012," ",.051," ",.401," ",.021," ",.108,0,-9,439.900,8.890,8.890,"w ","            ",
CO10,TE2672SW,"2007-12-25 16:15","2008-01-01 16:45",200712,5.710,3.300," ",.135," ",.020," ",.023," ",.043," ",.101," ",.307," ",.058," ",.316,0,-9,95.700,6.350,6.350,"w ","            ",
CO10,TE3072SW,"2008-01-01 16:45","2008-01-08 16:30",200801,5.560,2.000," ",.068," ",.005," ",.008," ",.015," ",.011," ",.132," ",.013," ",.086,0,-9,2182.900,-9.990,32.153,"w ","            ",
CO10,TE3291SW,"2008-01-08 16:30","2008-01-15 16:30",200801,5.500,2.100," ",.028," ",.002," ",.003," ",.015," ",.011," ",.140," ",.013," ",.062,0,-9,514.500,13.970,13.970,"w ","            ",
CO10,TE3449SW,"2008-01-15 16:30","2008-01-22 16:45",200801,4.910,9.200," ",.252," ",.020," ",.018," ",.057," ",.140," ",1.903," ",.064," ",.290,0,-9,121.500,5.080,5.080,"w ","            ",
CO10,TE3839SW,"2008-01-22 16:45","2008-01-29 17:15",200801,5.440,2.200," ",.017,<,.001," ",.002," ",.006," ",.005," ",.082," ",.007," ",.039,0,-9,1591.000,30.480,30.480,"w ","            ",
CO10,TE4149SW,"2008-01-29 17:15","2008-02-05 16:45",200802,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1267.000,20.320,20.320,"  ","u           ",
CO10,TE4271SW,"2008-02-05 16:45","2008-02-12 16:45",200802,5.220,4.100," ",.062," ",.003," ",.010," ",.031," ",.031," ",.325," ",.039," ",.208,0,-9,95.400,7.620,7.620,"w ","            ",
CO10,TE4653SW,"2008-02-12 16:45","2008-02-19 17:15",200802,5.150,4.900," ",.111," ",.009," ",.005," ",.018," ",.060," ",.874," ",.024," ",.098,0,-9,434.700,8.890,8.890,"w ","            ",
CO10,TE4790SW,"2008-02-19 17:15","2008-02-26 16:45",200802,5.340,2.900," ",.023," ",.003," ",.012," ",.017," ",.024," ",.300," ",.021," ",.076,0,-9,442.200,34.290,34.290,"w ","            ",
CO10,TE5003SW,"2008-02-26 16:45","2008-03-04 16:45",200803,5.460,4.600," ",.180," ",.011," ",.011," ",.050," ",.091," ",.739," ",.063," ",.226,0,-9,152.800,2.032,2.032,"w ","            ",
CO10,TE5301SW,"2008-03-04 16:45","2008-03-11 16:15",200803,5.180,4.100," ",.060," ",.006," ",.004," ",.015," ",.080," ",.569," ",.023," ",.168,0,-9,300.300,-9.990,4.423,"w ","            ",
CO10,TE5601SW,"2008-03-11 16:15","2008-03-18 16:00",200803,7.000,15.000," ",1.224," ",.129," ",.044," ",.987," ",.192," ",.867," ",.509," ",1.979,0,-9,821.900,17.018,17.018,"w ","            ",
CO10,TE5926SW,"2008-03-18 16:00","2008-03-25 15:00",200803,5.350,8.800," ",.319," ",.035," ",.028," ",.156," ",.372," ",1.803," ",.185," ",.579,0,-9,68.100,2.540,2.540,"w ","            ",
CO10,TE6115SW,"2008-03-25 15:00","2008-04-01 16:00",200803,6.430,6.900," ",.638," ",.050," ",.030," ",.095," ",.179," ",1.309," ",.088," ",.446,0,-9,1034.200,19.050,19.050,"w ","            ",
CO10,TE6532SW,"2008-04-01 16:00","2008-04-08 17:00",200804,6.160,4.300," ",.230," ",.024," ",.017," ",.089," ",.222," ",.654," ",.079," ",.289,0,-9,1217.100,24.384,24.384,"w ","            ",
CO10,TE6705SW,"2008-04-08 17:00","2008-04-15 15:45",200804,4.740,8.600," ",.105," ",.011," ",.007," ",.024," ",.038," ",.783," ",.036," ",.196,0,-9,201.600,3.810,3.810,"w ","            ",
CO10,TE6933SW,"2008-04-15 15:45","2008-04-22 15:15",200804,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.200,.000,.000,"d ","            ",
CO10,TE7189SW,"2008-04-22 15:15","2008-04-29 15:30",200804,7.000,31.200," ",3.761," ",.282," ",.262," ",.877," ",.515," ",3.327," ",.701," ",2.322,0,-9,102.800,1.778,1.778,"w ","            ",
CO10,TE7427SW,"2008-04-29 15:30","2008-05-06 15:15",200805,6.470,6.800," ",.734," ",.075," ",.028," ",.237,<,.006," ",.343," ",.169," ",.524,0,-9,277.500,6.350,6.350,"w ","            ",
CO10,TE7693SW,"2008-05-06 15:15","2008-05-13 15:15",200805,5.950,4.100," ",.214," ",.024," ",.011," ",.039," ",.198," ",.485," ",.057," ",.415,0,-9,1368.400,21.844,21.844,"w ","            ",
CO10,TE8064SW,"2008-05-13 15:15","2008-05-20 15:00",200805,5.760,9.100," ",.622," ",.095," ",.033," ",.086," ",.317," ",.744," ",.132," ",1.492,0,-9,171.200,2.540,2.540,"w ","            ",
CO10,TE8330SW,"2008-05-20 15:00","2008-05-27 14:00",200805,5.440,5.100," ",.250," ",.024," ",.028," ",.045," ",.125," ",.619," ",.132," ",.430,0,-9,613.300,10.922,10.922,"w ","            ",
CO10,TE8501SW,"2008-05-27 14:00","2008-06-03 15:30",200805,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.200,.000,.000,"d ","            ",
CO10,TE8733SW,"2008-06-03 15:30","2008-06-10 14:15",200806,5.000,5.900," ",.132," ",.008," ",.012," ",.028," ",.064," ",.576," ",.039," ",.219,0,-9,287.700,3.810,3.810,"w ","            ",
CO10,TE8913SW,"2008-06-10 14:15","2008-06-17 15:45",200806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TE9205SW,"2008-06-17 15:45","2008-06-24 14:30",200806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TE9431SW,"2008-06-24 14:30","2008-07-01 14:15",200806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,145.700,-9.990,2.146,"  ","c           ",
CO10,TE9693SW,"2008-07-01 14:15","2008-07-08 14:45",200807,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,258.600,-9.990,3.809,"  ","c           ",
CO10,TF0270SW,"2008-07-08 14:45","2008-07-15 14:00",200807,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TF0279SW,"2008-07-15 14:00","2008-07-22 14:00",200807,5.000,9.000," ",.433," ",.040," ",.053," ",.041," ",.089," ",1.145," ",.097," ",.507,0,-9,226.700,8.890,8.890,"w ","            ",
CO10,TF0481SW,"2008-07-22 14:00","2008-07-29 14:15",200807,5.370,4.900," ",.108," ",.011," ",.032," ",.012," ",.219," ",.745," ",.036," ",.204,0,-9,627.100,-9.990,9.236,"w ","            ",
CO10,TF0745SW,"2008-07-29 14:15","2008-08-05 15:15",200808,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,191.400,3.048,3.048,"  ","c           ",
CO10,TF1056SW,"2008-08-05 15:15","2008-08-12 15:00",200808,5.000,5.800," ",.044," ",.005," ",.005," ",.006," ",.063," ",.614," ",.024," ",.188,0,-9,1985.900,33.020,33.020,"w ","            ",
CO10,TF1305SW,"2008-08-12 15:00","2008-08-19 15:00",200808,5.320,6.600," ",.305," ",.038," ",.019," ",.030," ",.229," ",.587," ",.062," ",.878,0,-9,355.500,5.080,5.080,"w ","            ",
CO10,TF1621SW,"2008-08-19 15:00","2008-08-26 17:00",200808,4.890,9.100," ",.276," ",.032," ",.015," ",.037," ",.122," ",1.243," ",.087," ",.564,0,-9,656.400,8.890,8.890,"w ","            ",
CO10,TF1821SW,"2008-08-26 17:00","2008-09-02 15:15",200808,5.240,7.000," ",.234," ",.030," ",.009," ",.038," ",.274," ",1.070," ",.076," ",.614,0,-9,603.900,7.620,7.620,"w ","            ",
CO10,TF2056SW,"2008-09-02 15:15","2008-09-09 15:45",200809,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TF2420SW,"2008-09-09 15:45","2008-09-16 14:30",200809,5.070,6.500," ",.062," ",.010," ",.011," ",.042," ",.175," ",.664," ",.073," ",.471,0,-9,1718.900,28.702,28.702,"w ","            ",
CO10,TF2627SW,"2008-09-16 14:45","2008-09-23 14:45",200809,5.330,9.900," ",.395," ",.042," ",.031," ",.068," ",.470," ",1.603," ",.122," ",1.150,0,-9,530.600,7.620,7.620,"w ","            ",
CO10,TF2874SW,"2008-09-23 14:45","2008-09-30 14:45",200809,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,324.900,6.350,6.350,"  ","c           ",
CO10,TF3211SW,"2008-09-30 14:45","2008-10-07 16:15",200810,5.280,3.700," ",.032," ",.003," ",.007," ",.008," ",.057," ",.271," ",.024," ",.196,0,-9,538.200,10.160,10.160,"w ","            ",
CO10,TF3470SW,"2008-10-07 16:30","2008-10-14 16:30",200810,6.790,12.200," ",1.426," ",.080," ",.119," ",.135," ",.224," ",.822," ",.146," ",1.812,0,-9,643.100,10.160,10.160,"w ","            ",
CO10,TF3820SW,"2008-10-14 16:30","2008-10-21 16:30",200810,5.120,9.400," ",.380," ",.029," ",.045," ",.033," ",.328," ",1.580," ",.124," ",.872,0,-9,126.000,2.540,2.540,"w ","            ",
CO10,TF4095SW,"2008-10-21 16:30","2008-10-28 16:00",200810,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.100,.000,.000,"d ","            ",
CO10,TF4195SW,"2008-10-28 16:15","2008-11-04 16:15",200811,6.150,6.700," ",.558," ",.044," ",.032," ",.026," ",.254," ",.672," ",.042," ",.649,0,-9,536.500,-9.990,7.902,"w ","            ",
CO10,TF4503SW,"2008-11-04 16:15","2008-11-11 15:00",200811,5.510,4.600," ",.273," ",.026," ",.019," ",.016," ",.083," ",.874," ",.034," ",.316,0,-9,556.300,13.970,13.970,"w ","            ",
CO10,TF4751SW,"2008-11-11 15:00","2008-11-18 16:00",200811,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.800,.000,.000,"d ","            ",
CO10,TF5047SW,"2008-11-18 16:00","2008-11-25 15:00",200811,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.200,.000,.000,"d ","            ",
CO10,TF5398SW,"2008-11-25 15:00","2008-12-02 16:17",200811,5.660,2.500," ",.079," ",.008," ",.009," ",.017," ",.040," ",.249," ",.016," ",.138,0,-9,220.500,8.890,8.890,"w ","            ",
CO10,TF5626SW,"2008-12-02 16:17","2008-12-09 15:30",200812,5.470,3.000," ",.092," ",.008," ",.005," ",.029," ",.070," ",.538," ",.023," ",.078,0,-9,56.000,2.032,2.032,"w ","            ",
CO10,TF5913SW,"2008-12-09 15:30","2008-12-16 17:55",200812,5.130,4.200," ",.047," ",.004," ",.010," ",.016," ",.020," ",.465," ",.037," ",.098,0,-9,1451.400,-9.990,21.378,"w ","            ",
CO10,TF6108SW,"2008-12-16 18:00","2008-12-23 15:30",200812,5.350,2.200," ",.010,<,.001," ",.003," ",.003," ",.009," ",.159," ",.012," ",.046,0,-9,1540.200,-9.990,22.686,"w ","            ",
CO10,TF6348SW,"2008-12-23 15:30","2008-12-30 16:50",200812,6.310,12.300," ",.222," ",.030," ",1.033," ",1.042," ",.232," ",.447," ",1.713," ",.220,0,-9,43.600,-9.990,.642,wd,"            ",
CO10,TF6632SW,"2008-12-30 17:00","2009-01-06 15:00",200901,4.960,5.700," ",.031," ",.003," ",.012," ",.012," ",.063," ",.593," ",.028," ",.214,0,-9,537.600,12.192,12.192,"w ","            ",
CO10,TF6820SW,"2009-01-06 15:00","2009-01-13 15:30",200901,5.000,4.400," ",.027," ",.003," ",.008," ",.010," ",.015," ",.435," ",.034," ",.104,0,-9,228.100,7.620,7.620,"w ","            ",
CO10,TF7079SW,"2009-01-13 15:30","2009-01-20 15:00",200901,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TF7433SW,"2009-01-20 15:00","2009-01-27 15:30",200901,5.290,2.700," ",.013,<,.001," ",.004," ",.005," ",.035," ",.169," ",.014," ",.104,0,-9,2224.900,45.720,45.720,"w ","            ",
CO10,TF7569SW,"2009-01-27 15:30","2009-02-03 15:00",200901,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.100,1.016,1.016,"  ","v           ",
CO10,TF7866SW,"2009-02-03 15:00","2009-02-10 17:00",200902,5.580,3.200," ",.122," ",.010," ",.012," ",.027," ",.128," ",.353," ",.034," ",.195,0,-9,404.600,10.160,10.160,"w ","            ",
CO10,TF8164SW,"2009-02-10 17:00","2009-02-17 15:00",200902,5.350,3.700," ",.044," ",.004," ",.003," ",.014," ",.052," ",.461," ",.020," ",.132,0,-9,635.100,16.256,16.256,"w ","            ",
CO10,TF8399SW,"2009-02-17 15:00","2009-02-24 16:45",200902,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2329.000,33.020,33.020,"  ","u           ",
CO10,TF8610SW,"2009-02-24 16:45","2009-03-03 15:30",200902,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.500,-9.990,.066,"t ","            ",
CO10,TF8933SW,"2009-03-03 15:30","2009-03-10 17:00",200903,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,64.300,10.160,10.160,"  ","u           ",
CO10,TF9114SW,"2009-03-10 17:15","2009-03-17 14:30",200903,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TF9351SW,"2009-03-17 14:30","2009-03-24 15:40",200903,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,51.100,-9.990,.752,"  ","u           ",
CO10,TF9607SW,"2009-03-24 15:45","2009-03-31 14:30",200903,6.180,3.400," ",.389," ",.031," ",.013," ",.022," ",.061," ",.344," ",.029," ",.243,0,-9,1416.400,42.418,42.418,"w ","            ",
CO10,TF9916SW,"2009-03-31 14:30","2009-04-07 15:38",200904,7.520,31.100," ",5.771," ",.117," ",.131," ",.120," ",.130," ",.436," ",.084," ",2.111,0,-9,1467.600,22.860,22.860,"w ","            ",
CO10,TG0142SW,"2009-04-07 15:40","2009-04-14 14:00",200904,6.040,3.300," ",.358," ",.020," ",.016," ",.021," ",.033," ",.275," ",.035," ",.281,0,-9,254.200,12.446,12.446,"w ","            ",
CO10,TG0468SW,"2009-04-14 14:00","2009-04-21 14:56",200904,6.010,3.400," ",.302," ",.019," ",.100," ",.094," ",.007," ",.342," ",.130," ",.243,0,-9,531.000,7.620,7.620,"w ","            ",
CO10,TG0632SW,"2009-04-21 14:57","2009-04-28 16:00",200904,7.860,74.300," ",13.736," ",.322," ",.344," ",.175," ",.132," ",.477," ",.103," ",2.327,0,-9,251.600,5.080,5.080,"w ","            ",
CO10,TG0973SW,"2009-04-28 16:02","2009-05-05 16:20",200905,5.630,2.200," ",.080," ",.006," ",.004," ",.008," ",.059," ",.175," ",.017," ",.146,0,-9,913.000,12.700,12.700,"w ","            ",
CO10,TG1150SW,"2009-05-05 16:21","2009-05-12 17:58",200905,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,44.400,-9.990,.653,"  ","v           ",
CO10,TG1487SW,"2009-05-12 17:58","2009-05-19 17:25",200905,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TG1595SW,"2009-05-19 17:25","2009-05-26 15:32",200905,5.560,4.100," ",.119," ",.012," ",.013," ",.015," ",.154," ",.444," ",.031," ",.353,0,-9,2598.600,39.370,39.370,"w ","            ",
CO10,TG1836SW,"2009-05-26 15:32","2009-06-02 17:01",200905,5.280,4.500," ",.073," ",.007," ",.010," ",.006," ",.190," ",.415," ",.026," ",.324,0,-9,1202.500,20.320,20.320,"w ","            ",
CO10,TG2120SW,"2009-06-02 17:02","2009-06-09 15:37",200906,5.930,7.800," ",.585," ",.057," ",.055," ",.082," ",.300," ",1.192," ",.162," ",.778,0,-9,178.400,2.540,2.540,"w ","            ",
CO10,TG2353SW,"2009-06-09 15:40","2009-06-16 15:47",200906,5.480,6.100," ",.285," ",.029," ",.032," ",.075," ",.224," ",.930," ",.153," ",.516,0,-9,1084.800,-9.990,15.978,"w ","            ",
CO10,TG2577SW,"2009-06-16 15:49","2009-06-23 15:17",200906,5.410,5.300," ",.111," ",.011," ",.014," ",.019," ",.164," ",.585," ",.054," ",.486,0,-9,371.200,5.588,5.588,"w ","            ",
CO10,TG2874SW,"2009-06-23 15:17","2009-06-30 15:12",200906,4.920,8.600," ",.239," ",.028," ",.022," ",.038," ",.040," ",.864," ",.073," ",.555,0,-9,273.400,-9.990,4.027,"w ","            ",
CO10,TG3101SW,"2009-06-30 15:12","2009-07-07 14:06",200907,5.340,5.700," ",.095," ",.009," ",.013," ",.013," ",.225," ",.790," ",.044," ",.392,0,-9,960.500,15.240,15.240,"w ","            ",
CO10,TG3381SW,"2009-07-07 14:06","2009-07-14 15:33",200907,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,554.200,-9.990,8.163,"  ","c           ",
CO10,TG3597SW,"2009-07-14 15:33","2009-07-21 17:18",200907,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.400,.000,.000,"d ","            ",
CO10,TG3889SW,"2009-07-21 17:18","2009-07-28 17:26",200907,5.070,6.300," ",.108," ",.013," ",.012," ",.010," ",.181," ",.851," ",.036," ",.294,0,-9,709.400,10.414,10.414,"w ","            ",
CO10,TG4160SW,"2009-07-28 17:26","2009-08-04 16:23",200908,6.100,7.200," ",.399," ",.048," ",.037," ",.032," ",.460," ",1.139," ",.103," ",.565,0,-9,481.300,6.096,6.096,"w ","            ",
CO10,TG4474SW,"2009-08-04 16:23","2009-08-11 18:50",200908,5.340,5.100," ",.200," ",.016," ",.011," ",.023," ",.152," ",.656," ",.049," ",.343,0,-9,742.100,9.652,9.652,"w ","            ",
CO10,TG4658SW,"2009-08-11 18:50","2009-08-18 14:48",200908,5.600,6.500," ",.269," ",.045," ",.042," ",.065," ",.323," ",1.171," ",.109," ",.528,0,-9,556.300,10.414,10.414,"w ","            ",
CO10,TG4922SW,"2009-08-18 14:48","2009-08-25 16:18",200908,5.370,6.300," ",.258," ",.024," ",.035," ",.047," ",.243," ",1.047," ",.099," ",.509,0,-9,107.400,1.778,1.778,"w ","            ",
CO10,TG5184SW,"2009-08-25 16:18","2009-09-01 16:48",200908,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,37.000,.508,.508,"  ","c           ",
CO10,TG5423SW,"2009-09-01 16:48","2009-09-08 15:30",200909,5.410,10.700," ",.412," ",.043," ",.058," ",.036," ",.607," ",1.687," ",.137," ",.885,0,-9,35.100,.762,.762,wd,"            ",
CO10,TG5720SW,"2009-09-08 15:30","2009-09-15 16:34",200909,5.820,6.200," ",.373," ",.043," ",.028," ",.032," ",.277," ",1.083," ",.070," ",.583,0,-9,982.100,15.240,15.240,"w ","            ",
CO10,TG5979SW,"2009-09-15 16:34","2009-09-22 17:07",200909,5.110,6.100," ",.086," ",.009," ",.011," ",.013," ",.230," ",.659," ",.036," ",.508,0,-9,2412.700,39.878,39.878,"w ","            ",
CO10,TG6237SW,"2009-09-22 17:07","2009-09-29 16:27",200909,4.800,11.100," ",.222," ",.029," ",.012," ",.015," ",.139," ",1.194," ",.052," ",.835,0,-9,149.700,2.032,2.032,"w ","            ",
CO10,TG6490SW,"2009-09-29 16:27","2009-10-06 16:13",200910,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,804.100,17.780,17.780,"  ","c           ",
CO10,TG6862SW,"2009-10-06 16:27","2009-10-13 16:25",200910,5.450,4.800," ",.211," ",.024," ",.022," ",.080," ",.118," ",.779," ",.119," ",.336,0,-9,640.500,11.684,11.684,"w ","            ",
